,index,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
681,42301,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,147,0,11.4,67,0,114,29,263
682,42304,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,150,0,11.5,63,0,114,30,263
683,42305,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,151,0,11.6,58,0,114,30,263
684,42306,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,152,0,12.1,55,0,115,30,263
685,42308,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,153,0,12.3,44,0,115,31,263
686,42309,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,154,0,12.4,41,0,116,31,263
687,42311,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,161,0,12.6,47,0,122,32,263
688,42313,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,166,0,13.2,49,0,126,33,263
689,42314,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,167,0,13.3,44,0,127,33,263
690,42319,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,173,1,14.2,46,1,131,2,263
691,42320,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,179,1,14.3,51,1,137,2,263
692,42321,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,180,1,14.3,52,1,137,2,263
693,42322,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,186,1,14.4,54,1,143,2,263
694,42323,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,190,1,14.5,57,1,147,2,263
695,42324,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AG Murtaza,196,1,14.6,62,1,153,2,263
696,42326,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,198,1,15.2,62,1,154,3,263
697,42329,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,LJ Wright,200,1,15.5,60,1,155,4,263
698,42333,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AB Dinda,207,2,16.3,58,2,155,0,263
699,42334,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AB Dinda,208,2,16.4,58,2,156,0,263
700,42338,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,223,2,17.1,70,2,160,10,263
701,42339,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,224,2,17.2,70,2,161,10,263
702,42342,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,233,2,17.5,71,2,165,15,263
703,42343,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,234,2,17.6,68,2,166,15,263
704,42344,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,235,2,18.1,68,2,167,15,263
705,42349,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,252,3,18.5,79,2,167,0,263
706,42350,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,MR Marsh,253,3,18.6,74,2,167,0,263
707,42351,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AB Dinda,259,3,19.1,79,2,173,0,263
708,42352,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AB Dinda,260,3,19.2,74,2,174,0,263
709,42355,343,23/04/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AB Dinda,263,4,19.5,66,3,175,0,263
710,43348,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,A Chandila,1,0,0.2,1,0,1,0,171
711,43349,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,A Chandila,5,0,0.3,5,0,4,1,171
712,43350,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,A Chandila,9,0,0.4,9,0,8,1,171
713,43351,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,A Chandila,9,0,0.5,9,0,8,1,171
714,43352,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,A Chandila,13,0,0.6,13,0,12,1,171
715,43354,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,JP Faulkner,15,0,1.1,15,0,12,2,171
716,43355,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,JP Faulkner,15,0,1.2,15,0,12,2,171
717,43356,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,JP Faulkner,19,0,1.3,19,0,16,2,171
718,43357,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,JP Faulkner,22,0,1.4,22,0,19,2,171
719,43360,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,22,0,2.1,22,0,19,2,171
720,43361,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,26,0,2.2,26,0,23,2,171
721,43362,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,30,0,2.3,30,0,27,2,171
722,43363,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,30,0,2.4,30,0,27,2,171
723,43364,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,32,0,2.4,32,0,28,2,171
724,43366,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,S Sreesanth,39,0,2.6,39,0,34,3,171
725,43371,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,SR Watson,44,0,3.5,44,0,34,8,171
726,43372,352,29/04/2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,SR Watson,44,1,3.6,44,1,34,8,171
727,44094,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,4,0,0.4,4,0,3,0,187
728,44095,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,8,0,0.5,8,0,4,3,187
729,44096,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,8,0,0.6,8,0,4,3,187
730,44102,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,BAW Mendis,9,0,1.6,9,0,4,4,187
731,44105,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,TL Suman,13,0,2.3,13,0,6,5,187
732,44107,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,TL Suman,15,0,2.5,15,0,7,6,187
733,44109,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,15,0,3.1,15,0,7,6,187
734,44110,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,15,0,3.2,15,0,7,6,187
735,44111,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,15,0,3.3,15,0,7,6,187
736,44112,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,19,0,3.4,19,0,10,7,187
737,44113,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,19,0,3.5,19,0,10,7,187
738,44114,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,B Kumar,20,0,3.6,20,0,11,7,187
739,44115,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,BAW Mendis,20,0,4.1,20,0,11,7,187
740,44116,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,BAW Mendis,21,0,4.2,21,0,12,7,187
741,44118,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,BAW Mendis,22,0,4.4,22,0,12,8,187
742,44119,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,BAW Mendis,23,0,4.5,23,0,13,8,187
743,44121,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AD Mathews,24,0,5.1,23,0,14,8,187
744,44126,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,AD Mathews,30,0,5.6,22,0,15,13,187
745,44127,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,TL Suman,30,0,6.1,22,0,15,13,187
746,44128,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,TL Suman,36,0,6.2,28,0,21,13,187
747,44129,358,02/05/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors,CH Gayle,TL Suman,36,1,6.3,28,1,21,13,187
748,44459,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,6,0,0.4,6,0,5,1,174
749,44461,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,7,0,0.6,7,0,6,1,174
750,44467,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,12,0,1.6,12,0,11,1,174
751,44471,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,14,0,2.4,14,0,12,2,174
752,44477,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,21,0,3.4,21,0,18,3,174
753,44486,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,26,1,5.1,26,1,4,3,174
754,44487,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,26,1,5.2,22,1,4,3,174
755,44488,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,26,1,5.3,21,1,4,3,174
756,44489,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,26,1,5.4,20,1,4,3,174
757,44490,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,27,1,5.5,20,1,4,4,174
758,44492,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,31,1,6.1,20,1,8,4,174
759,44493,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,31,1,6.2,20,1,8,4,174
760,44494,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,32,1,6.3,21,1,8,5,174
761,44496,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,37,1,6.5,25,1,9,9,174
762,44497,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,37,1,6.6,25,1,9,9,174
763,44500,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,38,1,7.3,25,1,10,9,174
764,44501,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,38,1,7.4,24,1,10,9,174
765,44502,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,39,1,7.5,25,1,10,10,174
766,44505,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,42,1,8.2,23,1,12,11,174
767,44507,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,47,1,8.4,26,1,15,13,174
768,44508,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,48,1,8.5,27,1,16,13,174
769,44511,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,51,1,9.2,29,0,17,15,174
770,44514,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,52,1,9.5,26,0,17,16,174
771,44515,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,52,1,9.6,26,0,17,16,174
772,44520,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,58,1,10.5,31,0,21,18,174
773,44522,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,59,1,11.1,28,0,21,19,174
774,44525,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,68,1,11.4,35,0,28,21,174
775,44526,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,68,1,11.5,31,0,28,21,174
776,44527,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,69,1,11.6,32,0,28,22,174
777,44528,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,69,1,12.1,32,0,28,22,174
778,44529,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,75,1,12.2,37,0,28,28,174
779,44530,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,75,1,12.3,37,0,28,28,174
780,44531,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,76,1,12.3,38,0,28,28,174
781,44532,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,77,1,12.3,38,0,28,28,174
782,44533,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,78,1,12.4,38,0,29,28,174
783,44535,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,79,1,12.6,37,0,29,29,174
784,44538,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,88,1,13.3,40,0,34,33,174
785,44539,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,PP Chawla,89,1,13.4,40,0,34,34,174
786,44542,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,91,1,14.1,40,0,36,34,174
787,44543,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,97,1,14.2,45,0,42,34,174
788,44544,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,103,1,14.3,51,0,48,34,174
789,44545,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,109,1,14.4,57,0,54,34,174
790,44546,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,110,1,14.4,54,0,54,34,174
791,44547,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,MS Gony,111,1,14.5,55,0,55,34,174
792,44549,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,112,1,15.1,55,0,56,34,174
793,44554,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,126,1,15.6,60,0,57,47,174
794,44555,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,127,1,16.1,59,0,58,47,174
795,44559,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,128,1,16.4,53,0,58,47,174
796,44560,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Azhar Mahmood,129,1,16.5,54,0,59,47,174
797,44563,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,134,1,17.1,56,0,61,49,174
798,44564,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,138,1,17.2,59,0,65,49,174
799,44565,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,144,1,17.3,65,0,71,49,174
800,44566,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,Sandeep Sharma,145,1,17.4,62,0,71,49,174
801,44570,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,151,1,18.2,62,0,71,55,174
802,44571,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,158,1,18.2,69,0,77,55,174
803,44572,361,14/05/2013,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,P Awana,158,2,18.3,67,1,77,55,174
804,45585,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,M Morkel,1,0,0.2,1,0,1,0,183
805,45586,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,M Morkel,1,0,0.3,1,0,1,0,183
806,45587,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,M Morkel,1,0,0.4,1,0,1,0,183
807,45588,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,M Morkel,1,0,0.5,1,0,1,0,183
808,45589,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,M Morkel,1,0,0.6,1,0,1,0,183
809,45594,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,IK Pathan,6,0,1.5,6,0,4,2,183
810,45595,370,10/05/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,IK Pathan,6,1,1.6,6,1,4,2,183
811,45954,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,2,0,0.5,2,0,1,1,115
812,45959,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,4,0,1.4,4,0,3,1,115
813,45960,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,5,0,1.5,5,0,3,2,115
814,45962,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,5,0,2.1,5,0,3,2,115
815,45963,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,9,0,2.2,9,0,6,3,115
816,45964,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,9,0,2.3,9,0,6,3,115
817,45965,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,9,0,2.4,9,0,6,3,115
818,45966,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,10,0,2.5,10,0,7,3,115
819,45971,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,12,0,3.4,12,0,7,5,115
820,45972,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,12,0,3.5,12,0,7,5,115
821,45973,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,13,0,3.5,13,0,7,5,115
822,45974,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,L Balaji,14,0,3.6,14,0,8,5,115
823,45975,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,14,0,4.1,14,0,8,5,115
824,45976,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,15,0,4.2,15,0,9,5,115
825,45978,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,16,1,4.4,16,1,10,0,115
826,45981,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SP Narine,16,1,5.1,16,1,10,0,115
827,45982,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SP Narine,17,1,5.2,17,1,11,0,115
828,45988,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,23,1,6.2,19,1,11,6,115
829,45989,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,24,1,6.3,20,1,12,6,115
830,45991,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,26,1,6.5,21,1,13,7,115
831,45993,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,RN ten Doeschate,29,1,7.1,20,1,14,9,115
832,45996,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,RN ten Doeschate,34,1,7.4,24,1,14,14,115
833,45997,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,RN ten Doeschate,40,1,7.5,29,1,20,14,115
834,45998,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,RN ten Doeschate,42,1,7.6,31,1,22,14,115
835,46000,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,44,1,8.2,32,1,23,15,115
836,46004,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,47,2,8.6,33,2,23,1,115
837,46006,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,YK Pathan,49,2,9.2,34,2,23,2,115
838,46008,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,YK Pathan,51,2,9.4,35,1,24,3,115
839,46010,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,YK Pathan,54,2,9.6,38,1,26,4,115
840,46014,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,JH Kallis,56,2,10.4,35,1,27,5,115
841,46018,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,R Bhatia,59,2,11.2,36,1,28,7,115
842,46020,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,R Bhatia,61,2,11.4,36,1,29,8,115
843,46022,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,R Bhatia,63,2,11.6,35,1,30,9,115
844,46023,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,64,2,12.1,35,1,31,9,115
845,46025,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,66,2,12.3,32,1,32,10,115
846,46027,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SMSM Senanayake,68,2,12.5,28,1,33,11,115
847,46029,373,12/05/2013,JSCA International Stadium Complex,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,SP Narine,70,3,13.1,27,2,33,13,115
